[mandelbrot serial]:		[592.798] ms
Wrote image file mandelbrot-serial.ppm
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
[mandelbrot thread]:		[308.635] ms
Wrote image file mandelbrot-thread.ppm
Mismatch : [1089][948], Expected : 152, Actual : 155
Mismatch : [1089][959], Expected : 214, Actual : 256
Mismatch : [1089][1036], Expected : 226, Actual : 221
Mismatch : [1090][935], Expected : 50, Actual : 60
Mismatch : [1090][943], Expected : 110, Actual : 82
Mismatch : [1090][944], Expected : 63, Actual : 64
Mismatch : [1090][952], Expected : 63, Actual : 64
Mismatch : [1090][1048], Expected : 76, Actual : 74
Mismatch : [1091][954], Expected : 174, Actual : 207
Mismatch : [1091][955], Expected : 204, Actual : 248
Mismatch : [1091][957], Expected : 131, Actual : 130
Mismatch : [1091][958], Expected : 145, Actual : 146
Mismatch : [1091][1076], Expected : 52, Actual : 53
Mismatch : [1092][957], Expected : 78, Actual : 79
Mismatch : [1093][951], Expected : 81, Actual : 112
Mismatch : [1093][964], Expected : 176, Actual : 117
Mismatch : [1093][966], Expected : 230, Actual : 224
Mismatch : [1093][1031], Expected : 57, Actual : 58
Mismatch : [1093][1040], Expected : 78, Actual : 79
Mismatch : [1093][1068], Expected : 85, Actual : 81
Mismatch : [1132][987], Expected : 66, Actual : 94
Mismatch : [1132][1012], Expected : 105, Actual : 111
Mismatch : [1132][1017], Expected : 41, Actual : 42
Mismatch : [1134][1003], Expected : 150, Actual : 143
Mismatch : [1136][987], Expected : 72, Actual : 80
Mismatch : [1136][989], Expected : 53, Actual : 51
Mismatch : [1136][992], Expected : 52, Actual : 53
Mismatch : [1136][1013], Expected : 168, Actual : 101
Mismatch : [1136][1015], Expected : 55, Actual : 54
Mismatch : [1137][1008], Expected : 143, Actual : 139
Mismatch : [1137][1010], Expected : 101, Actual : 102
Mismatch : [1138][978], Expected : 60, Actual : 54
Mismatch : [1138][1006], Expected : 95, Actual : 90
Mismatch : [1140][1033], Expected : 59, Actual : 68
Mismatch : [1140][1035], Expected : 63, Actual : 65
Mismatch : [1141][1009], Expected : 74, Actual : 73
Mismatch : [1141][1011], Expected : 68, Actual : 70
Mismatch : [1142][986], Expected : 94, Actual : 82
Mismatch : [1145][1011], Expected : 53, Actual : 57
Mismatch : [1147][1008], Expected : 45, Actual : 44
Mismatch : [1150][1010], Expected : 69, Actual : 68
Mismatch : [1153][1011], Expected : 89, Actual : 88
Mismatch : [1153][1017], Expected : 52, Actual : 54
Mismatch : [1158][1017], Expected : 42, Actual : 49
Mismatch : [1159][1019], Expected : 56, Actual : 55
Mismatch : [1165][1012], Expected : 46, Actual : 47
				(1.92x speedup from 2 threads)
